id,fonds,Numero_inventaire,Type_document,ISSN,ISBN,Auteur1,Fonction1,Auteur2,Fonction2,Auteur3,Fonction3,Auteur4,Fonction4,Auteur5,Fonction5,Auteur6,Fonction6,Titre,Sous_titre,Lieu_edition,Editeur,Collection,Annee_edition,Tome,Nb_Pages,Notes,Disponible,Emprunteur,Date_emprunt,financement
,moderne,3301,REVUE,,,DUVERGIER Jean-Baptiste,Auteur,Conseil d'Etat,Editeur scientifique,,,,,,,,,"Collection complète des lois, décrets, ordonnances, réglemens et avis du conseil-d'état",,Paris,Au Directeur de l'Administration,,1849,49,519,,OUI,,,
,moderne,3302,REVUE,,,DUVERGIER Jean-Baptiste,Auteur,Conseil d'Etat,Editeur scientifique,,,,,,,,,"Collection complète des lois, décrets, ordonnances, réglemens et avis du conseil-d'état",,Paris,Au Directeur de l'Administration,,1850,50,603,,OUI,,,
,moderne,3303,REVUE,,,DUVERGIER Jean-Baptiste,Auteur,Conseil d'Etat,Editeur scientifique,,,,,,,,,"Collection complète des lois, décrets, ordonnances, réglemens et avis du conseil-d'état",,Paris,Au Directeur de l'Administration,,1851,51,619,,OUI,,,
,moderne,3304,REVUE,,,DUVERGIER Jean-Baptiste,Auteur,Conseil d'Etat,Editeur scientifique,,,,,,,,,"Collection complète des lois, décrets, ordonnances, réglemens et avis du conseil-d'état",,Paris,Au Directeur de l'Administration,,1852,52,s.p.,,MANQUANT,,,
,moderne,3305,REVUE,,,DUVERGIER Jean-Baptiste,Auteur,Conseil d'Etat,Editeur scientifique,,,,,,,,,"Collection complète des lois, décrets, ordonnances, réglemens et avis du conseil-d'état",,Paris,Au Directeur de l'Administration,,1853,53,599,,OUI,,,
,moderne,3306,REVUE,,,DUVERGIER Jean-Baptiste,Auteur,Conseil d'Etat,Editeur scientifique,,,,,,,,,"Collection complète des lois, décrets, ordonnances, réglemens et avis du conseil-d'état",,Paris,Au Directeur de l'Administration,,1854,54,668,,OUI,,,
,moderne,3307,REVUE,,,DUVERGIER Jean-Baptiste,Auteur,Conseil d'Etat,Editeur scientifique,,,,,,,,,"Collection complète des lois, décrets, ordonnances, réglemens et avis du conseil-d'état",,Paris,Au Directeur de l'Administration,,1855,55,454,,OUI,,,
,moderne,3308,REVUE,,,DUVERGIER Jean-Baptiste,Auteur,Conseil d'Etat,Editeur scientifique,,,,,,,,,"Collection complète des lois, décrets, ordonnances, réglemens et avis du conseil-d'état",,Paris,Au Directeur de l'Administration,,1856,56,604,,OUI,,,
,moderne,3309,REVUE,,,DUVERGIER Jean-Baptiste,Auteur,Conseil d'Etat,Editeur scientifique,,,,,,,,,"Collection complète des lois, décrets, ordonnances, réglemens et avis du conseil-d'état",,Paris,Au Directeur de l'Administration,,1857,57,659,,OUI,,,
,moderne,3310,REVUE,,,DUVERGIER Jean-Baptiste,Auteur,Conseil d'Etat,Editeur scientifique,,,,,,,,,"Collection complète des lois, décrets, ordonnances, réglemens et avis du conseil-d'état",,Paris,Au Directeur de l'Administration,,1858,58,587,,OUI,,,
,moderne,3311,REVUE,,,DUVERGIER Jean-Baptiste,Auteur,Conseil d'Etat,Editeur scientifique,,,,,,,,,"Collection complète des lois, décrets, ordonnances, réglemens et avis du conseil-d'état",,Paris,Au Directeur de l'Administration,,1859,59,s.p.,,MANQUANT,,,
,moderne,3312,REVUE,,,DUVERGIER Jean-Baptiste,Auteur,Conseil d'Etat,Editeur scientifique,,,,,,,,,"Collection complète des lois, décrets, ordonnances, réglemens et avis du conseil-d'état",,Paris,Au Directeur de l'Administration,,1860,60,707,,OUI,,,
,moderne,3313,REVUE,,,DUVERGIER Jean-Baptiste,Auteur,Conseil d'Etat,Editeur scientifique,,,,,,,,,"Collection complète des lois, décrets, ordonnances, réglemens et avis du conseil-d'état",,Paris,Au Directeur de l'Administration,,1861,61,662,,OUI,,,
,moderne,3314,REVUE,,,DUVERGIER Jean-Baptiste,Auteur,Conseil d'Etat,Editeur scientifique,,,,,,,,,"Collection complète des lois, décrets, ordonnances, réglemens et avis du conseil-d'état",,Paris,Au Directeur de l'Administration,,1862,62,599,,OUI,,,
,moderne,3315,REVUE,,,DUVERGIER Jean-Baptiste,Auteur,Conseil d'Etat,Editeur scientifique,,,,,,,,,"Collection complète des lois, décrets, ordonnances, réglemens et avis du conseil-d'état",,Paris,Au Directeur de l'Administration,,1863,63,906,,OUI,,,
,moderne,3316,REVUE,,,DUVERGIER Jean-Baptiste,Auteur,Conseil d'Etat,Editeur scientifique,,,,,,,,,"Collection complète des lois, décrets, ordonnances, réglemens et avis du conseil-d'état",,Paris,Au Directeur de l'Administration,,1864,64,s.p.,,MANQUANT,,,
,moderne,3317,REVUE,,,DUVERGIER Jean-Baptiste,Auteur,Conseil d'Etat,Editeur scientifique,,,,,,,,,"Collection complète des lois, décrets, ordonnances, réglemens et avis du conseil-d'état",,Paris,Au Directeur de l'Administration,,1865,65,s.p.,,MANQUANT,,,
,moderne,3318,REVUE,,,DUVERGIER Jean-Baptiste,Auteur,Conseil d'Etat,Editeur scientifique,,,,,,,,,"Collection complète des lois, décrets, ordonnances, réglemens et avis du conseil-d'état",,Paris,Au Directeur de l'Administration,,1866,66,s.p.,,MANQUANT,,,
,moderne,3319,REVUE,,,DUVERGIER Jean-Baptiste,Auteur,Conseil d'Etat,Editeur scientifique,,,,,,,,,"Collection complète des lois, décrets, ordonnances, réglemens et avis du conseil-d'état",,Paris,Au Directeur de l'Administration,,1867,67,s.p.,,MANQUANT,,,
,moderne,3320,REVUE,,,DUVERGIER Jean-Baptiste,Auteur,Conseil d'Etat,Editeur scientifique,,,,,,,,,"Collection complète des lois, décrets, ordonnances, réglemens et avis du conseil-d'état",,Paris,Au Directeur de l'Administration,,1868,68,s.p.,,MANQUANT,,,
,moderne,3321,REVUE,,,DUVERGIER Jean-Baptiste,Auteur,Conseil d'Etat,Editeur scientifique,,,,,,,,,"Collection complète des lois, décrets, ordonnances, réglemens et avis du conseil-d'état",,Paris,Au Directeur de l'Administration,,1869,69,s.p.,,MANQUANT,,,
,moderne,3322,REVUE,,,DUVERGIER Jean-Baptiste,Auteur,Conseil d'Etat,Editeur scientifique,,,,,,,,,"Collection complète des lois, décrets, ordonnances, réglemens et avis du conseil-d'état",,Paris,Au Directeur de l'Administration,,1870,70,s.p.,,MANQUANT,,,
,moderne,3323,REVUE,,,DUVERGIER Jean-Baptiste,Auteur,Conseil d'Etat,Editeur scientifique,,,,,,,,,"Collection complète des lois, décrets, ordonnances, réglemens et avis du conseil-d'état",,Paris,Au Directeur de l'Administration,,1871,71,s.p.,,MANQUANT,,,
,moderne,3324,REVUE,,,DUVERGIER Jean-Baptiste,Auteur,Conseil d'Etat,Editeur scientifique,,,,,,,,,"Collection complète des lois, décrets, ordonnances, réglemens et avis du conseil-d'état",,Paris,Au Directeur de l'Administration,,1872,72,s.p.,,MANQUANT,,,
,moderne,3325,REVUE,,,DUVERGIER Jean-Baptiste,Auteur,Conseil d'Etat,Editeur scientifique,,,,,,,,,"Collection complète des lois, décrets, ordonnances, réglemens et avis du conseil-d'état",,Paris,Au Directeur de l'Administration,,1873,73,s.p.,,MANQUANT,,,
,moderne,3326,REVUE,,,DUVERGIER Jean-Baptiste,Auteur,Conseil d'Etat,Editeur scientifique,,,,,,,,,"Collection complète des lois, décrets, ordonnances, réglemens et avis du conseil-d'état",,Paris,Au Directeur de l'Administration,,1874,74,518,,OUI,,,
,moderne,3327,REVUE,,,DUVERGIER Jean-Baptiste,Auteur,Conseil d'Etat,Editeur scientifique,,,,,,,,,"Collection complète des lois, décrets, ordonnances, réglemens et avis du conseil-d'état",,Paris,Au Directeur de l'Administration,,1875,75,686,,OUI,,,
,moderne,3328,REVUE,,,DUVERGIER Jean-Baptiste,Auteur,Conseil d'Etat,Editeur scientifique,,,,,,,,,"Collection complète des lois, décrets, ordonnances, réglemens et avis du conseil-d'état",,Paris,Au Directeur de l'Administration,,1876,76,417,,OUI,,,
,moderne,3329,REVUE,,,DUVERGIER Jean-Baptiste,Auteur,Conseil d'Etat,Editeur scientifique,,,,,,,,,"Collection complète des lois, décrets, ordonnances, réglemens et avis du conseil-d'état",,Paris,Au Directeur de l'Administration,,1877,77,418,,OUI,,,
,moderne,3330,REVUE,,,DUVERGIER Jean-Baptiste,Auteur,Conseil d'Etat,Editeur scientifique,,,,,,,,,"Collection complète des lois, décrets, ordonnances, réglemens et avis du conseil-d'état",,Paris,L. Larose et Ch. Noblet,,1878,78,740,,OUI,,,
,moderne,3331,REVUE,,,DUVERGIER Jean-Baptiste,Auteur,Conseil d'Etat,Editeur scientifique,,,,,,,,,"Collection complète des lois, décrets, ordonnances, réglemens et avis du conseil-d'état",,Paris,L. Larose et Ch. Noblet,,1879,79,677,,OUI,,,
,moderne,3332,REVUE,,,DUVERGIER Jean-Baptiste,Auteur,Conseil d'Etat,Editeur scientifique,,,,,,,,,"Collection complète des lois, décrets, ordonnances, réglemens et avis du conseil-d'état",,Paris,L. Larose et Forcel ; Ch. Noblet,,1880,80,664,,OUI,,,
,moderne,3333,REVUE,,,DUVERGIER Jean-Baptiste,Auteur,Conseil d'Etat,Editeur scientifique,,,,,,,,,"Collection complète des lois, décrets, ordonnances, réglemens et avis du conseil-d'état",,Paris,L. Larose et Forcel ; Ch. Noblet,,1881,81,606,,OUI,,,
,moderne,3334,REVUE,,,DUVERGIER Jean-Baptiste,Auteur,Conseil d'Etat,Editeur scientifique,,,,,,,,,"Collection complète des lois, décrets, ordonnances, réglemens et avis du conseil-d'état",,Paris,L. Larose et Forcel ; Ch. Noblet,,1882,82,627,,OUI,,,
,moderne,3335,REVUE,,,DUVERGIER Jean-Baptiste,Auteur,Conseil d'Etat,Editeur scientifique,,,,,,,,,"Collection complète des lois, décrets, ordonnances, réglemens et avis du conseil-d'état",,Paris,L. Larose et Forcel ; Ch. Noblet et fils,,1883,83,452,,OUI,,,
,moderne,3336,REVUE,,,DUVERGIER Jean-Baptiste,Auteur,Conseil d'Etat,Editeur scientifique,,,,,,,,,"Collection complète des lois, décrets, ordonnances, réglemens et avis du conseil-d'état",,Paris,L. Larose et Forcel ; Ch. Noblet et fils,,1884,84,413,,OUI,,,
,moderne,3337,REVUE,,,DUVERGIER Jean-Baptiste,Auteur,Conseil d'Etat,Editeur scientifique,,,,,,,,,"Collection complète des lois, décrets, ordonnances, réglemens et avis du conseil-d'état",,Paris,L. Larose et Forcel ; Ch. Noblet et fils,,1885,85,707,,OUI,,,
,moderne,3338,REVUE,,,DUVERGIER Jean-Baptiste,Auteur,Conseil d'Etat,Editeur scientifique,,,,,,,,,"Collection complète des lois, décrets, ordonnances, réglemens et avis du conseil-d'état",,Paris,L. Larose et Forcel ; Ch. Noblet et fils,,1886,86,522,,OUI,,,
,moderne,3339,REVUE,,,DUVERGIER Jean-Baptiste,Auteur,Conseil d'Etat,Editeur scientifique,,,,,,,,,"Collection complète des lois, décrets, ordonnances, réglemens et avis du conseil-d'état",,Paris,L. Larose et Forcel ; Ch. Noblet et fils,,1887,87,633,,OUI,,,
,moderne,3340,REVUE,,,DUVERGIER Jean-Baptiste,Auteur,Conseil d'Etat,Editeur scientifique,,,,,,,,,"Collection complète des lois, décrets, ordonnances, réglemens et avis du conseil-d'état",,Paris,Imprimerie et librairie de Charles Noblet,,1888,88,461,,OUI,,,
,moderne,3341,REVUE,,,DUVERGIER Jean-Baptiste,Auteur,Conseil d'Etat,Editeur scientifique,,,,,,,,,"Collection complète des lois, décrets, ordonnances, réglemens et avis du conseil-d'état",,Paris,Imprimerie et librairie de Charles Noblet,,1889,89,684,,OUI,,,
,moderne,3342,REVUE,,,DUVERGIER Jean-Baptiste,Auteur,Conseil d'Etat,Editeur scientifique,,,,,,,,,"Collection complète des lois, décrets, ordonnances, réglemens et avis du conseil-d'état",,Paris,L. Larose et Forcel,,1890,90,679,,OUI,,,
,moderne,3343,REVUE,,,DUVERGIER Jean-Baptiste,Auteur,Conseil d'Etat,Editeur scientifique,,,,,,,,,"Collection complète des lois, décrets, ordonnances, réglemens et avis du conseil-d'état",,Paris,L. Larose et Forcel,,1891,91,371,,OUI,,,
,moderne,3344,REVUE,,,DUVERGIER Jean-Baptiste,Auteur,Conseil d'Etat,Editeur scientifique,,,,,,,,,"Collection complète des lois, décrets, ordonnances, réglemens et avis du conseil-d'état",,Paris,"L. Larose, éditeur",,1892,92,495,,OUI,,,
,moderne,3345,REVUE,,,DUVERGIER Jean-Baptiste,Auteur,Conseil d'Etat,Editeur scientifique,,,,,,,,,"Collection complète des lois, décrets, ordonnances, réglemens et avis du conseil-d'état",,Paris,"L. Larose, éditeur",,1893,93,488,,OUI,,,
,moderne,3346,REVUE,,,DUVERGIER Jean-Baptiste,Auteur,Conseil d'Etat,Editeur scientifique,,,,,,,,,"Collection complète des lois, décrets, ordonnances, réglemens et avis du conseil-d'état",,Paris,"L. Larose, éditeur",,1894,94,341,,OUI,,,
,moderne,3347,REVUE,,,DUVERGIER Jean-Baptiste,Auteur,Conseil d'Etat,Editeur scientifique,,,,,,,,,"Collection complète des lois, décrets, ordonnances, réglemens et avis du conseil-d'état",,Paris,Librairie de la Société du Recueil général des lois et des arrêts et du Journal du Palais (ancienne maison Larose et Forcel),,1895,95,600,,OUI,,,
,moderne,3348,REVUE,,,DUVERGIER Jean-Baptiste,Auteur,Conseil d'Etat,Editeur scientifique,,,,,,,,,"Collection complète des lois, décrets, ordonnances, réglemens et avis du conseil-d'état",,Paris,Librairie de la Société du Recueil général des lois et des arrêts et du Journal du Palais (ancienne maison Larose et Forcel),,1896,96,436,,OUI,,,
,moderne,3349,REVUE,,,DUVERGIER Jean-Baptiste,Auteur,Conseil d'Etat,Editeur scientifique,,,,,,,,,"Collection complète des lois, décrets, ordonnances, réglemens et avis du conseil-d'état",,Paris,Librairie de la Société du Recueil général des lois et des arrêts et du Journal du Palais (ancienne maison Larose et Forcel),,1897,97,628,,OUI,,,
,moderne,3350,REVUE,,,DUVERGIER Jean-Baptiste,Auteur,Conseil d'Etat,Editeur scientifique,,,,,,,,,"Collection complète des lois, décrets, ordonnances, réglemens et avis du conseil-d'état",,Paris,Librairie de la Société du Recueil général des lois et des arrêts et du Journal du Palais (ancienne maison Larose et Forcel),,1898,98,634,,OUI,,,
,moderne,3351,REVUE,,,DUVERGIER Jean-Baptiste,Auteur,Conseil d'Etat,Editeur scientifique,,,,,,,,,"Collection complète des lois, décrets, ordonnances, réglemens et avis du conseil-d'état",,Paris,Librairie de la Société du Recueil général des lois et des arrêts et du Journal du Palais (ancienne maison Larose et Forcel),,1899,99,572,,OUI,,,
,moderne,3352,REVUE,,,DUVERGIER Jean-Baptiste,Auteur,Conseil d'Etat,Editeur scientifique,,,,,,,,,"Collection complète des lois, décrets, ordonnances, réglemens et avis du conseil-d'état",,Paris,s.n.,,1900,100,s.p.,,MANQUANT,,,
,moderne,3353,REVUE,,,DUVERGIER Jean-Baptiste,Auteur,Conseil d'Etat,Editeur scientifique,,,,,,,,,"Collection complète des lois, décrets, ordonnances, réglemens et avis du conseil-d'état",,Paris,s.n.,,1901,101,s.p.,,MANQUANT,,,
,moderne,3354,REVUE,,,DUVERGIER Jean-Baptiste,Auteur,Conseil d'Etat,Editeur scientifique,,,,,,,,,"Collection complète des lois, décrets, ordonnances, réglemens et avis du conseil-d'état",,Paris,s.n.,,1902,102,s.p.,,MANQUANT,,,
,moderne,3355,REVUE,,,DUVERGIER Jean-Baptiste,Auteur,Conseil d'Etat,Editeur scientifique,,,,,,,,,"Collection complète des lois, décrets, ordonnances, réglemens et avis du conseil-d'état",,Paris,s.n.,,1903,103,s.p.,,MANQUANT,,,
,moderne,3356,REVUE,,,DUVERGIER Jean-Baptiste,Auteur,Conseil d'Etat,Editeur scientifique,,,,,,,,,"Collection complète des lois, décrets, ordonnances, réglemens et avis du conseil-d'état",,Paris,s.n.,,1904,104,s.p.,,MANQUANT,,,
,moderne,3357,REVUE,,,DUVERGIER Jean-Baptiste,Auteur,Conseil d'Etat,Editeur scientifique,,,,,,,,,"Collection complète des lois, décrets, ordonnances, réglemens et avis du conseil-d'état",,Paris,s.n.,,1905,105,s.p.,,MANQUANT,,,
,moderne,3358,REVUE,,,DUVERGIER Jean-Baptiste,Auteur,Conseil d'Etat,Editeur scientifique,,,,,,,,,"Collection complète des lois, décrets, ordonnances, réglemens et avis du conseil-d'état",,Paris,s.n.,,1906,106,s.p.,,MANQUANT,,,
,moderne,3359,REVUE,,,DUVERGIER Jean-Baptiste,Auteur,Conseil d'Etat,Editeur scientifique,,,,,,,,,"Collection complète des lois, décrets, ordonnances, réglemens et avis du conseil-d'état",,Paris,s.n.,,1907,107,s.p.,,MANQUANT,,,
,moderne,3360,REVUE,,,DUVERGIER Jean-Baptiste,Auteur,Conseil d'Etat,Editeur scientifique,,,,,,,,,"Collection complète des lois, décrets, ordonnances, réglemens et avis du conseil-d'état",,Paris,s.n.,,1908,108,s.p.,,MANQUANT,,,
,moderne,3361,REVUE,,,s.n.,,,,,,,,,,,,Recueil des actes administratifs du département de la Côte-d'Or,,Dijon,"Frantin, imprimeur du Roi et de la préfecture",,1830,,532,Année 1830,OUI,,,
,moderne,3362,REVUE,,,s.n.,,,,,,,,,,,,Recueil des actes administratifs du département de la Côte-d'Or,,Dijon,"Frantin, imprimeur du Roi et de la préfecture",,1831,,675,Année 1831,OUI,,,
,moderne,3363,REVUE,,,s.n.,,,,,,,,,,,,Recueil des actes administratifs du département de la Côte-d'Or,,Dijon,"Frantin, imprimeur du Roi et de la préfecture",,1832,,303,Année 1832,OUI,,,
,moderne,3364,REVUE,,,s.n.,,,,,,,,,,,,Recueil des actes administratifs du département de la Côte-d'Or,,Dijon,"Frantin, imprimeur du Roi et de la préfecture",,1833,,277,Année 1833,OUI,,,
,moderne,3365,REVUE,,,s.n.,,,,,,,,,,,,Recueil des actes administratifs du département de la Côte-d'Or,,Dijon,"Frantin, imprimeur du Roi et de la préfecture",,1834,,260,Année 1834,OUI,,,
,moderne,3366,REVUE,,,s.n.,,,,,,,,,,,,Recueil des actes administratifs du département de la Côte-d'Or,,Dijon,"Frantin, imprimeur du Roi et de la préfecture",,1835,,260,Année 1835,OUI,,,
,moderne,3367,REVUE,,,s.n.,,,,,,,,,,,,Recueil des actes administratifs du département de la Côte-d'Or,,Dijon,"Simonnot-Carion, imprimeur de la préfecture",,1836,,168,Année 1836,OUI,,,
,moderne,3368,REVUE,,,s.n.,,,,,,,,,,,,Recueil des actes administratifs du département de la Côte-d'Or,,Dijon,"Simonnot-Carion, imprimeur de la préfecture",,1837,,291,Année 1837,OUI,,,
,moderne,3369,REVUE,,,s.n.,,,,,,,,,,,,Recueil des actes administratifs du département de la Côte-d'Or,,Dijon,"Simonnot-Carion, imprimeur de la préfecture",,1838,,191,Année 1838,OUI,,,
,moderne,3370,REVUE,,,s.n.,,,,,,,,,,,,Recueil des actes administratifs du département de la Côte-d'Or,,Dijon,"Simonnot-Carion, imprimeur de la préfecture",,1839,,200,Année 1839,OUI,,,
,moderne,3371,REVUE,,,s.n.,,,,,,,,,,,,Recueil des actes administratifs du département de la Côte-d'Or,,Dijon,"Simonnot-Carion, imprimeur de la préfecture",,1840,,370,Année 1840,OUI,,,
,moderne,3372,REVUE,,,s.n.,,,,,,,,,,,,Recueil des actes administratifs du département de la Côte-d'Or,,Dijon,"Simonnot-Carion, imprimeur de la préfecture",,1841,,266,Année 1841,OUI,,,
,moderne,3373,REVUE,,,s.n.,,,,,,,,,,,,Recueil des actes administratifs du département de la Côte-d'Or,,Dijon,"Simonnot-Carion, imprimeur de la préfecture",,1842,,336,Année 1842,OUI,,,
,moderne,3374,REVUE,,,s.n.,,,,,,,,,,,,Recueil des actes administratifs du département de la Côte-d'Or,,Dijon,"Simonnot-Carion, imprimeur de la préfecture",,1843,,233,Année 1843,OUI,,,
,moderne,3375,REVUE,,,s.n.,,,,,,,,,,,,Recueil des actes administratifs du département de la Côte-d'Or,,Dijon,"Simonnot-Carion, imprimeur de la préfecture",,1844,,245,Année 1844,OUI,,,
,moderne,3376,REVUE,,,s.n.,,,,,,,,,,,,Recueil des actes administratifs du département de la Côte-d'Or,,Dijon,"Simonnot-Carion, imprimeur de la préfecture",,1845,,228,Année 1845,OUI,,,
,moderne,3377,REVUE,,,s.n.,,,,,,,,,,,,Recueil des actes administratifs du département de la Côte-d'Or,,Dijon,"Simonnot-Carion, imprimeur de la préfecture",,1846,,273,Année 1846,OUI,,,
,moderne,3378,REVUE,,,s.n.,,,,,,,,,,,,Recueil des actes administratifs du département de la Côte-d'Or,,Dijon,"Simonnot-Carion, imprimeur de la préfecture",,1847,,s.p.,,MANQUANT,,,
,moderne,3379,REVUE,,,s.n.,,,,,,,,,,,,Recueil des actes administratifs du département de la Côte-d'Or,,Dijon,"Simonnot-Carion, imprimeur de la préfecture",,1848,,356,Année 1848,OUI,,,
,moderne,3380,REVUE,,,s.n.,,,,,,,,,,,,Recueil des actes administratifs du département de la Côte-d'Or,,Dijon,"Douillier, imprimeur de la préfecture",,1849,,205,Année 1849,OUI,,,
,moderne,3381,REVUE,,,s.n.,,,,,,,,,,,,Recueil des actes administratifs du département de la Côte-d'Or,,Dijon,"Douillier, imprimeur de la préfecture",,1850,,200,Année 1850,OUI,,,
,moderne,3382,REVUE,,,s.n.,,,,,,,,,,,,Recueil des actes administratifs du département de la Côte-d'Or,,Dijon,"Douillier, imprimeur de la préfecture",,1851,,208,Année 1851,OUI,,,
,moderne,3383,REVUE,,,s.n.,,,,,,,,,,,,Recueil des actes administratifs du département de la Côte-d'Or,,Dijon,"Douillier, imprimeur de la préfecture",,1852,,367,Année 1852,OUI,,,
,moderne,3384,REVUE,,,s.n.,,,,,,,,,,,,Recueil des actes administratifs du département de la Côte-d'Or,,Dijon,"Douillier, imprimeur de la préfecture",,1853,,270,Année 1853,OUI,,,
,moderne,3385,REVUE,,,s.n.,,,,,,,,,,,,Recueil des actes administratifs du département de la Côte-d'Or,,Dijon,"Douillier, imprimeur de la préfecture",,1854,,360,Année 1854,OUI,,,
,moderne,3386,REVUE,,,s.n.,,,,,,,,,,,,Recueil des actes administratifs du département de la Côte-d'Or,,Dijon,"Douillier, imprimeur de la préfecture",,1855,,396,Année 1855,OUI,,,
,moderne,3387,REVUE,,,s.n.,,,,,,,,,,,,Recueil des actes administratifs du département de la Côte-d'Or,,Dijon,"Peutet-Pommey, imprimeur de la préfecture",,1856,,380,Année 1856,OUI,,,
,moderne,3388,REVUE,,,s.n.,,,,,,,,,,,,Recueil des actes administratifs du département de la Côte-d'Or,,Dijon,"Peutet-Pommey, imprimeur de la préfecture",,1857,,280,Année 1857,OUI,,,
,moderne,3389,REVUE,,,s.n.,,,,,,,,,,,,Recueil des actes administratifs du département de la Côte-d'Or,,Dijon,"Peutet-Pommey, imprimeur de la préfecture",,1858,,304,Année 1858,OUI,,,
,moderne,3390,REVUE,,,s.n.,,,,,,,,,,,,Recueil des actes administratifs du département de la Côte-d'Or,,Dijon,"Peutet-Pommey, imprimeur de la préfecture",,1859,,308,Année 1859,OUI,,,
,moderne,3391,REVUE,,,s.n.,,,,,,,,,,,,Recueil des actes administratifs du département de la Côte-d'Or,,Dijon,"Peutet-Pommey, imprimeur de la préfecture",,1860,,300,Année 1860,OUI,,,
,moderne,3392,REVUE,,,s.n.,,,,,,,,,,,,Recueil des actes administratifs du département de la Côte-d'Or,,Dijon,"Bernaudat, imprimeur de la préfecture",,1861,,324,Année 1861,OUI,,,
,moderne,3393,REVUE,,,s.n.,,,,,,,,,,,,Recueil des actes administratifs du département de la Côte-d'Or,,Dijon,"Bernaudat, imprimeur de la préfecture",,1862,,336,Année 1862,OUI,,,
,moderne,3394,REVUE,,,s.n.,,,,,,,,,,,,Recueil des actes administratifs du département de la Côte-d'Or,,Dijon,Imprimerie et lithographie Eugène Jobard,,1863,,336,Année 1863,OUI,,,
,moderne,3395,REVUE,,,s.n.,,,,,,,,,,,,Recueil des actes administratifs du département de la Côte-d'Or,,Dijon,Imprimerie et lithographie Eugène Jobard,,1864,,347,Année 1864,OUI,,,
,moderne,3396,REVUE,,,s.n.,,,,,,,,,,,,Recueil des actes administratifs du département de la Côte-d'Or,,Dijon,Imprimerie et lithographie Eugène Jobard,,1865,,266,Année 1865,OUI,,,
,moderne,3397,REVUE,,,s.n.,,,,,,,,,,,,Recueil des actes administratifs du département de la Côte-d'Or,,Dijon,Imprimerie et lithographie Eugène Jobard,,1866,,172,Année 1866,OUI,,,
,moderne,3398,REVUE,,,s.n.,,,,,,,,,,,,Recueil des actes administratifs du département de la Côte-d'Or,,Dijon,Imprimerie et lithographie Eugène Jobard,,1867,,216,Année 1867,OUI,,,
,moderne,3399,REVUE,,,s.n.,,,,,,,,,,,,Recueil des actes administratifs du département de la Côte-d'Or,,Dijon,Imprimerie et lithographie Eugène Jobard,,1868,,284,Année 1868,OUI,,,
,moderne,3400,REVUE,,,s.n.,,,,,,,,,,,,Recueil des actes administratifs du département de la Côte-d'Or,,Dijon,Imprimerie et lithographie Eugène Jobard,,1869,,319,Année 1869,OUI,,,
,moderne,3401,REVUE,,,s.n.,,,,,,,,,,,,Recueil des actes administratifs du département de la Côte-d'Or,,Dijon,Imprimerie et lithographie Eugène Jobard,,1870,,166,Année 1870,OUI,,,
,moderne,3402,REVUE,,,s.n.,,,,,,,,,,,,Recueil des actes administratifs du département de la Côte-d'Or,,Dijon,Imprimerie et lithographie Eugène Jobard,,1871,,299,Année 1871,OUI,,,
,moderne,3403,REVUE,,,s.n.,,,,,,,,,,,,Recueil des actes administratifs du département de la Côte-d'Or,,Dijon,Imprimerie et lithographie Eugène Jobard,,1872,,569,Année 1872,OUI,,,
,moderne,3404,REVUE,,,s.n.,,,,,,,,,,,,Recueil des actes administratifs du département de la Côte-d'Or,,Dijon,Imprimerie et lithographie Eugène Jobard,,1873,,478,Année 1873,OUI,,,
,moderne,3405,REVUE,,,s.n.,,,,,,,,,,,,Recueil des actes administratifs du département de la Côte-d'Or,,Dijon,Imprimerie et lithographie Eugène Jobard,,1874,,522,Année 1874,OUI,,,
,moderne,3406,REVUE,,,s.n.,,,,,,,,,,,,Recueil des actes administratifs du département de la Côte-d'Or,,Dijon,Imprimerie et lithographie Eugène Jobard,,1875,,410,Année 1875,OUI,,,
,moderne,3407,REVUE,,,s.n.,,,,,,,,,,,,Recueil des actes administratifs du département de la Côte-d'Or,,Dijon,Imprimerie et lithographie Eugène Jobard,,1876,,s.p.,Année 1876,MANQUANT,,,
,moderne,3408,REVUE,,,s.n.,,,,,,,,,,,,Recueil des actes administratifs du département de la Côte-d'Or,,Dijon,Imprimerie et lithographie Eugène Jobard,,1877,,s.p.,Année 1877,MANQUANT,,,
,moderne,3409,REVUE,,,s.n.,,,,,,,,,,,,Recueil des actes administratifs du département de la Côte-d'Or,,Dijon,Imprimerie et lithographie Eugène Jobard,,1878,,s.p.,Année 1878,MANQUANT,,,
,moderne,3410,REVUE,,,s.n.,,,,,,,,,,,,Recueil des actes administratifs du département de la Côte-d'Or,,Dijon,Imprimerie et lithographie F. Carré,,1879,,472,Année 1879,OUI,,,
,moderne,3411,REVUE,,,DUVERGIER Jean-Baptiste,Auteur,Conseil d'Etat,Editeur scientifique,,,,,,,,,"Collection complète des lois, décrets, ordonnances, réglemens et avis du conseil-d'état",,Dijon,"Chez A. Guyot et Scribe, libraires-éditeurs",,s.d.,1,s.p.,2e édition,MANQUANT,,,
,moderne,3412,REVUE,,,DUVERGIER Jean-Baptiste,Auteur,Conseil d'Etat,Editeur scientifique,,,,,,,,,"Collection complète des lois, décrets, ordonnances, réglemens et avis du conseil-d'état",,Dijon,"Chez A. Guyot et Scribe, libraires-éditeurs",,1834,2,400,2e édition,OUI,,,
